name,cntry,trstprl,trstlgl,stfeco,Entity,CPI,PPS
ESS11e03,BG,0.0,6.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,4.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,7.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,10.0,0.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,4.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,5.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,6.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,7.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,0.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,4.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,2.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,0.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,4.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,10.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,2.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,2.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,3.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,3.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,3.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,0.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,1.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,9.0,8.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,6.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,3.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,1.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,9.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,7.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,1.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,0.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,3.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,9.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,1.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,5.0,9.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,1.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,0.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,4.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,8.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,10.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,3.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,9.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,7.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,2.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,8.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,6.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,4.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,77.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,0.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,9.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,8.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,4.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,5.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,8.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,1.0,77.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,4.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,3.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,2.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,5.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,8.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,4.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,6.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,1.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,2.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,5.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,4.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,2.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,0.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,7.0,9.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,10.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,3.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,5.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,9.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,8.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,3.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,5.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,4.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,3.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,10.0,10.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,1.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,1.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,5.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,9.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,4.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,77.0,77.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,8.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,10.0,9.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,7.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,9.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,3.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,0.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,0.0,10.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,10.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,6.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,4.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,4.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,3.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,0.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,1.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,10.0,7.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,1.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,1.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,6.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,6.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,10.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,5.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,9.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,7.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,0.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,3.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,6.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,2.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,2.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,7.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,1.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,6.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,6.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,3.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,6.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,7.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,7.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,5.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,9.0,7.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,6.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,0.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,3.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,6.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,6.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,8.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,8.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,6.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,7.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,0.0,77.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,0.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,6.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,7.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,4.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,10.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,5.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,9.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,5.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,5.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,0.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,3.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,4.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,2.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,9.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,7.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,8.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,3.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,7.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,9.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,5.0,77.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,4.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,9.0,9.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,10.0,10.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,7.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,6.0,10.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,10.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,5.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,5.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,10.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,7.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,2.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,0.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,3.0,77.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,9.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,2.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,6.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,0.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,8.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,4.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,7.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,7.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,4.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,6.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,7.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,5.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,8.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,3.0,9.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,8.0,9.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,7.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,7.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,5.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,9.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,10.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,8.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,4.0,7.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,0.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,1.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,4.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,2.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,7.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,6.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,7.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,6.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,10.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,2.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,4.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,5.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,9.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,9.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,8.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,7.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,10.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,10.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,8.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,0.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,4.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,1.0,9.0,Bulgaria,43.0,0.462
ESS11e03,BG,6.0,6.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,8.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,10.0,4.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,9.0,7.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,10.0,3.0,Bulgaria,43.0,0.462
ESS11e03,BG,1.0,7.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,1.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,7.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,7.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,6.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,8.0,0.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,5.0,5.0,Bulgaria,43.0,0.462
ESS11e03,BG,0.0,6.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,8.0,5.0,1.0,Bulgaria,43.0,0.462
ESS11e03,BG,2.0,3.0,6.0,Bulgaria,43.0,0.462
ESS11e03,BG,5.0,4.0,8.0,Bulgaria,43.0,0.462
ESS11e03,BG,7.0,9.0,2.0,Bulgaria,43.0,0.462
ESS11e03,BG,3.0,5.0,7.0,Bulgaria,43.0,0.462
ESS11e03,CY,3.0,3.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,6.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,3.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,4.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,7.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,0.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,3.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,9.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,0.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,3.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,9.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,6.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,7.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,4.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,5.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,3.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,8.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,4.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,8.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,9.0,6.0,9.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,4.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,8.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,6.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,5.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,8.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,6.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,7.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,4.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,8.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,8.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,8.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,2.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,8.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,9.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,1.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,9.0,9.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,0.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,10.0,9.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,4.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,3.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,6.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,0.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,6.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,7.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,4.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,3.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,7.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,5.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,5.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,4.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,0.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,7.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,0.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,4.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,6.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,4.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,4.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,8.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,5.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,10.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,1.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,8.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,0.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,3.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,7.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,10.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,2.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,8.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,3.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,10.0,10.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,0.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,5.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,8.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,4.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,0.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,1.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,5.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,4.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,6.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,3.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,6.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,1.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,4.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,10.0,8.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,2.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,4.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,6.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,6.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,0.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,7.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,1.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,1.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,10.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,1.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,2.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,2.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,6.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,2.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,2.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,6.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,3.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,6.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,6.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,0.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,4.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,4.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,1.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,4.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,7.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,4.0,5.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,6.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,7.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,7.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,0.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,3.0,2.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,0.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,6.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,4.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,10.0,10.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,6.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,3.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,1.0,0.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,7.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,0.0,5.0,2.0,Cyprus,56.0,0.545
ESS11e03,CY,6.0,8.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,7.0,Cyprus,56.0,0.545
ESS11e03,CY,9.0,7.0,6.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,0.0,4.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,7.0,0.0,Cyprus,56.0,0.545
ESS11e03,CY,8.0,9.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,3.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,7.0,6.0,5.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,5.0,1.0,Cyprus,56.0,0.545
ESS11e03,CY,2.0,5.0,3.0,Cyprus,56.0,0.545
ESS11e03,CY,77.0,0.0,8.0,Cyprus,56.0,0.545
ESS11e03,CY,5.0,0.0,3.0,Cyprus,56.0,0.545
