name,cntry,dweight,pspwght,pweight,anweight,trstprl,trstlgl
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,10,10
ESS11e03,IE,1.0126605,1.117839,0.21080585,0.235647,3,6
ESS11e03,IE,1.4019903,1.0300574,0.21080585,0.21714213,3,3
ESS11e03,IE,1.6686417,1.6285936,0.21080585,0.34331706,7,8
ESS11e03,IE,1.3283234,0.9803408,0.21080585,0.20666157,4,7
ESS11e03,IE,1.026254,0.72101724,0.21080585,0.15199465,6,6
ESS11e03,IE,0.85350114,0.83301675,0.21080585,0.1756048,0,8
ESS11e03,IE,0.41006002,0.30263603,0.21080585,0.063797444,2,2
ESS11e03,IE,1.6686417,1.2315053,0.21080585,0.2596085,8,6
ESS11e03,IE,1.0126605,0.53799504,0.21080585,0.1134125,5,10
ESS11e03,IE,1.0020622,0.70402056,0.21080585,0.14841165,4,4
ESS11e03,IE,1.3848537,2.11408,0.21080585,0.4456604,5,4
ESS11e03,IE,0.50633025,0.27597934,0.21080585,0.05817806,5,7
ESS11e03,IE,1.6402401,2.779515,0.21080585,0.58593804,8,9
ESS11e03,IE,0.89293104,0.8715005,0.21080585,0.1837174,3,6
ESS11e03,IE,0.46733007,0.34490293,0.21080585,0.072707556,0,2
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,5,8
ESS11e03,IE,2.052508,2.5037305,0.21080585,0.52780104,6,6
ESS11e03,IE,0.92323583,0.6783115,0.21080585,0.14299203,7,7
ESS11e03,IE,0.8855489,1.3579593,0.21080585,0.28626576,6,6
ESS11e03,IE,0.46161792,0.33915576,0.21080585,0.07149602,4,2
ESS11e03,IE,0.82012004,0.60527205,0.21080585,0.12759489,7,7
ESS11e03,IE,0.44331828,0.3356736,0.21080585,0.070761956,6,8
ESS11e03,IE,1.3283234,1.0057858,0.21080585,0.21202554,6,6
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,5,5
ESS11e03,IE,1.5030932,1.056031,0.21080585,0.2226175,0,0
ESS11e03,IE,1.0020622,1.1061398,0.21080585,0.23318073,1,1
ESS11e03,IE,1.026254,1.1328443,0.21080585,0.23881021,1,2
ESS11e03,IE,0.88663656,0.861467,0.21080585,0.18160228,6,6
ESS11e03,IE,0.42675057,0.32312888,0.21080585,0.068117455,4,5
ESS11e03,IE,0.47395235,0.34821802,0.21080585,0.0734064,7,6
ESS11e03,IE,0.89293104,0.6590086,0.21080585,0.13892287,7,6
ESS11e03,IE,0.50633025,0.27597934,0.21080585,0.05817806,8,2
ESS11e03,IE,1.4019903,2.04958,0.21080585,0.43206346,4,6
ESS11e03,IE,1.4019903,1.3683418,0.21080585,0.28845444,7,7
ESS11e03,IE,0.50633025,0.27597934,0.21080585,0.05817806,2,7
ESS11e03,IE,0.93466014,0.70452887,0.21080585,0.1485188,6,8
ESS11e03,IE,1.2802519,1.963223,0.21080585,0.4138589,7,5
ESS11e03,IE,0.954039,0.700943,0.21080585,0.14776288,6,7
ESS11e03,IE,0.41006002,0.31049097,0.21080585,0.06545331,6,5
ESS11e03,IE,0.93466014,0.70771,0.21080585,0.14918941,6,7
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,7,5
ESS11e03,IE,1.0126605,0.53799504,0.21080585,0.1134125,5,5
ESS11e03,IE,2.1342475,2.2459784,0.21080585,0.47346538,88,88
ESS11e03,IE,1.3283234,2.2509477,0.21080585,0.47451293,8,7
ESS11e03,IE,2.133753,3.272038,0.21080585,0.68976474,0,0
ESS11e03,IE,1.0126605,0.53799504,0.21080585,0.1134125,6,6
ESS11e03,IE,0.954039,0.700943,0.21080585,0.14776288,4,7
ESS11e03,IE,0.46733007,0.353855,0.21080585,0.07459471,8,6
ESS11e03,IE,1.3299549,1.2922004,0.21080585,0.27240342,5,5
ESS11e03,IE,1.3848537,2.11408,0.21080585,0.4456604,8,7
ESS11e03,IE,0.44331828,0.6767578,0.21080585,0.1426645,4,5
ESS11e03,IE,0.93466014,0.68980587,0.21080585,0.14541511,5,8
ESS11e03,IE,2.2323275,3.4231987,0.21080585,0.72163033,3,4
ESS11e03,IE,0.44277444,0.32678014,0.21080585,0.06888717,10,10
ESS11e03,IE,1.4310585,1.390434,0.21080585,0.29311162,0,5
ESS11e03,IE,0.92323583,1.5574623,0.21080585,0.32832217,7,8
ESS11e03,IE,0.44646552,0.3295043,0.21080585,0.069461435,7,6
ESS11e03,IE,0.45175874,0.24000533,0.21080585,0.050594527,8,8
ESS11e03,IE,0.4770195,0.35956794,0.21080585,0.075799026,4,5
ESS11e03,IE,0.41716042,0.30787632,0.21080585,0.06490213,6,5
ESS11e03,IE,0.93466014,0.70771,0.21080585,0.14918941,4,4
ESS11e03,IE,0.82012004,1.1989392,0.21080585,0.2527434,3,7
ESS11e03,IE,0.84863675,0.82454574,0.21080585,0.17381907,1,5
ESS11e03,IE,0.85350114,0.6299082,0.21080585,0.13278833,6,9
ESS11e03,IE,1.0020622,0.70402056,0.21080585,0.14841165,8,7
ESS11e03,IE,1.3848537,2.0154266,0.21080585,0.42486373,8,10
ESS11e03,IE,1.8693203,3.1534698,0.21080585,0.6647699,5,5
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,1,4
ESS11e03,IE,0.9528244,0.7182205,0.21080585,0.15140508,7,5
ESS11e03,IE,0.4770195,0.35956794,0.21080585,0.075799026,6,8
ESS11e03,IE,0.83432084,0.61575264,0.21080585,0.12980425,7,6
ESS11e03,IE,1.0671238,1.1779587,0.21080585,0.2483206,7,9
ESS11e03,IE,0.89293104,0.8715005,0.21080585,0.1837174,6,7
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,5,7
ESS11e03,IE,0.46733007,0.34490293,0.21080585,0.072707556,3,7
ESS11e03,IE,0.88663656,1.3596271,0.21080585,0.28661734,0,0
ESS11e03,IE,1.026254,1.2518653,0.21080585,0.26390052,2,2
ESS11e03,IE,0.88663656,0.6683293,0.21080585,0.14088772,6,8
ESS11e03,IE,0.92323583,0.8970273,0.21080585,0.18909861,0,7
ESS11e03,IE,1.026254,0.5593679,0.21080585,0.11791802,6,6
ESS11e03,IE,0.46161792,0.33915576,0.21080585,0.07149602,7,8
ESS11e03,IE,0.44331828,0.3356736,0.21080585,0.070761956,6,7
ESS11e03,IE,0.93466014,0.70771,0.21080585,0.14918941,6,2
ESS11e03,IE,1.3299549,1.9442703,0.21080585,0.40986353,8,9
ESS11e03,IE,1.026254,1.1328443,0.21080585,0.23881021,6,7
ESS11e03,IE,1.3299549,1.0070211,0.21080585,0.21228594,4,3
ESS11e03,IE,1.3299549,0.9815446,0.21080585,0.20691535,5,5
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,4,7
ESS11e03,IE,0.92323583,1.5574623,0.21080585,0.32832217,7,6
ESS11e03,IE,0.5010311,0.2661822,0.21080585,0.056112766,4,7
ESS11e03,IE,0.45175874,0.475409,0.21080585,0.100219,7,8
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,0,0
ESS11e03,IE,1.539381,1.0815258,0.21080585,0.22799197,5,6
ESS11e03,IE,0.50633025,0.27597934,0.21080585,0.05817806,7,5
ESS11e03,IE,0.44646552,0.3380566,0.21080585,0.071264304,6,7
ESS11e03,IE,0.954039,1.4564095,0.21080585,0.30701962,0,0
ESS11e03,IE,0.44277444,0.4321478,0.21080585,0.091099285,0,4
ESS11e03,IE,0.5010311,0.27309096,0.21080585,0.057569172,0,0
ESS11e03,IE,1.0020622,0.5461819,0.21080585,0.115138344,3,4
ESS11e03,IE,1.908078,1.8539118,0.21080585,0.39081544,6,5
ESS11e03,IE,1.4310585,1.0787045,0.21080585,0.22739722,2,0
ESS11e03,IE,0.85350114,0.64625776,0.21080585,0.13623491,7,9
ESS11e03,IE,1.5030932,0.8192729,0.21080585,0.17270751,5,5
ESS11e03,IE,0.82012004,0.80043656,0.21080585,0.16873671,7,6
ESS11e03,IE,0.82012004,0.80043656,0.21080585,0.16873671,7,7
ESS11e03,IE,2.3850973,1.79784,0.21080585,0.37899518,5,7
ESS11e03,IE,1.3299549,2.039441,0.21080585,0.42992613,5,6
ESS11e03,IE,0.47395235,0.7235228,0.21080585,0.15252283,0,0
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,5,8
ESS11e03,IE,0.46733007,0.353855,0.21080585,0.07459471,4,8
ESS11e03,IE,0.4770195,0.3504715,0.21080585,0.07388144,3,7
ESS11e03,IE,1.4019903,1.061565,0.21080585,0.22378412,3,88
ESS11e03,IE,1.7070023,2.495479,0.21080585,0.5260616,88,6
ESS11e03,IE,2.3080895,2.242568,0.21080585,0.47274646,6,7
ESS11e03,IE,0.93466014,0.70452887,0.21080585,0.1485188,8,8
ESS11e03,IE,0.83432084,0.61575264,0.21080585,0.12980425,7,5
ESS11e03,IE,0.83432084,0.6317346,0.21080585,0.13317335,6,7
ESS11e03,IE,0.954039,0.7191359,0.21080585,0.15159805,2,4
ESS11e03,IE,0.83432084,0.61575264,0.21080585,0.12980425,3,5
ESS11e03,IE,1.4019903,1.056793,0.21080585,0.22277814,5,8
ESS11e03,IE,0.88663656,1.3535156,0.21080585,0.285329,7,8
ESS11e03,IE,1.6402401,2.779515,0.21080585,0.58593804,7,5
ESS11e03,IE,0.89293104,0.8715005,0.21080585,0.1837174,7,7
ESS11e03,IE,0.4770195,0.35956794,0.21080585,0.075799026,3,5
ESS11e03,IE,0.42675057,0.41650838,0.21080585,0.0878024,9,9
ESS11e03,IE,0.88663656,1.5024749,0.21080585,0.3167305,3,6
ESS11e03,IE,0.93466014,1.4268265,0.21080585,0.30078337,7,8
ESS11e03,IE,0.92323583,0.6959173,0.21080585,0.14670344,7,8
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,5,2
ESS11e03,IE,1.3393966,1.3072505,0.21080585,0.27557606,4,5
ESS11e03,IE,0.9528244,1.4545557,0.21080585,0.30662885,88,88
ESS11e03,IE,0.41716042,0.6098497,0.21080585,0.12855989,2,2
ESS11e03,IE,1.2729552,0.93525434,0.21080585,0.19715708,7,6
ESS11e03,IE,1.9056488,1.8515514,0.21080585,0.39031786,7,7
ESS11e03,IE,0.9528244,0.9257757,0.21080585,0.19515893,7,4
ESS11e03,IE,0.88663656,0.861467,0.21080585,0.18160228,7,8
ESS11e03,IE,0.92323583,0.8970273,0.21080585,0.18909861,5,4
ESS11e03,IE,0.44331828,0.3356736,0.21080585,0.070761956,10,7
ESS11e03,IE,2.025321,2.4705665,0.21080585,0.5208099,3,5
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,6,1
ESS11e03,IE,1.7732731,2.7192543,0.21080585,0.5732347,2,1
ESS11e03,IE,0.88663656,1.3596271,0.21080585,0.28661734,7,5
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,3,4
ESS11e03,IE,0.8855489,0.8642956,0.21080585,0.18219857,5,6
ESS11e03,IE,1.026254,0.72101724,0.21080585,0.15199465,2,2
ESS11e03,IE,1.0126605,0.53799504,0.21080585,0.1134125,6,8
ESS11e03,IE,1.026254,1.1328443,0.21080585,0.23881021,7,7
ESS11e03,IE,0.83432084,1.4138219,0.21080585,0.29804194,5,5
ESS11e03,IE,2.1342475,1.499462,0.21080585,0.31609535,3,7
ESS11e03,IE,0.45175874,0.24623471,0.21080585,0.05190772,10,88
ESS11e03,IE,0.93466014,0.70452887,0.21080585,0.1485188,5,6
ESS11e03,IE,0.50633025,0.27597934,0.21080585,0.05817806,6,7
ESS11e03,IE,0.5010311,0.27309096,0.21080585,0.057569172,9,9
ESS11e03,IE,0.46733007,0.35226443,0.21080585,0.0742594,0,2
ESS11e03,IE,0.93466014,0.6867052,0.21080585,0.14476147,6,9
ESS11e03,IE,1.3848537,2.11408,0.21080585,0.4456604,10,10
ESS11e03,IE,1.4310585,2.1846154,0.21080585,0.4605297,4,7
ESS11e03,IE,0.46733007,0.353855,0.21080585,0.07459471,5,10
ESS11e03,IE,1.6686417,2.8276439,0.21080585,0.5960839,2,1
ESS11e03,IE,0.46161792,0.33915576,0.21080585,0.07149602,4,5
ESS11e03,IE,0.93466014,0.70452887,0.21080585,0.1485188,0,1
ESS11e03,IE,0.954039,0.700943,0.21080585,0.14776288,4,2
ESS11e03,IE,1.3299549,2.039441,0.21080585,0.42992613,1,6
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,5,5
ESS11e03,IE,1.9056488,2.7733579,0.21080585,0.5846401,88,5
ESS11e03,IE,0.46733007,0.456114,0.21080585,0.0961515,7,6
ESS11e03,IE,1.23018,1.2006547,0.21080585,0.25310504,10,10
ESS11e03,IE,1.3283234,1.9418855,0.21080585,0.40936083,9,9
ESS11e03,IE,0.44331828,0.6480901,0.21080585,0.13662119,3,5
ESS11e03,IE,1.0126605,0.71146667,0.21080585,0.14998133,5,7
ESS11e03,IE,0.46733007,0.353855,0.21080585,0.07459471,1,2
ESS11e03,IE,0.88663656,1.2961802,0.21080585,0.27324238,0,0
ESS11e03,IE,0.88663656,0.6543633,0.21080585,0.13794361,4,7
ESS11e03,IE,0.92323583,1.409387,0.21080585,0.297107,8,7
ESS11e03,IE,1.7858621,1.743001,0.21080585,0.3674348,5,7
ESS11e03,IE,0.513127,0.56642216,0.21080585,0.119405106,8,7
ESS11e03,IE,1.0126605,1.117839,0.21080585,0.235647,4,6
ESS11e03,IE,0.93466014,0.68980587,0.21080585,0.14541511,7,6
ESS11e03,IE,0.46733007,0.456114,0.21080585,0.0961515,5,5
ESS11e03,IE,0.93466014,0.68980587,0.21080585,0.14541511,4,4
ESS11e03,IE,0.44331828,0.6767578,0.21080585,0.1426645,5,4
ESS11e03,IE,1.0671238,0.5669294,0.21080585,0.11951204,7,4
ESS11e03,IE,0.954039,0.9269559,0.21080585,0.19540772,8,6
ESS11e03,IE,0.88663656,1.3596271,0.21080585,0.28661734,7,5
ESS11e03,IE,2.0041244,2.44471,0.21080585,0.51535916,0,0
ESS11e03,IE,1.6402401,1.6008731,0.21080585,0.33747342,6,6
ESS11e03,IE,1.8693203,1.824456,0.21080585,0.384606,7,7
ESS11e03,IE,1.3283234,2.0369394,0.21080585,0.42939875,88,88
ESS11e03,IE,0.4770195,0.35956794,0.21080585,0.075799026,7,5
ESS11e03,IE,1.539381,1.61997,0.21080585,0.34149915,88,88
ESS11e03,IE,0.85350114,0.6299082,0.21080585,0.13278833,6,7
ESS11e03,IE,1.026254,0.5593679,0.21080585,0.11791802,8,7
ESS11e03,IE,0.8855489,0.6705236,0.21080585,0.1413503,0,0
ESS11e03,IE,0.93466014,0.70771,0.21080585,0.14918941,6,7
ESS11e03,IE,1.0126605,0.71146667,0.21080585,0.14998133,5,5
ESS11e03,IE,0.954039,0.7191359,0.21080585,0.15159805,4,7
ESS11e03,IE,0.41006002,0.30263603,0.21080585,0.063797444,9,9
ESS11e03,IE,0.46161792,0.33915576,0.21080585,0.07149602,7,8
ESS11e03,IE,0.513127,0.56642216,0.21080585,0.119405106,8,10
ESS11e03,IE,0.5335619,0.3748655,0.21080585,0.07902384,3,3
ESS11e03,IE,1.3283234,0.9803408,0.21080585,0.20666157,0,10
ESS11e03,IE,1.0126605,1.117839,0.21080585,0.235647,3,4
ESS11e03,IE,1.3299549,1.0070211,0.21080585,0.21228594,7,7
ESS11e03,IE,1.7070023,2.8926487,0.21080585,0.6097873,1,3
ESS11e03,IE,0.44277444,0.3352618,0.21080585,0.07067515,2,5
ESS11e03,IE,0.88663656,0.86535674,0.21080585,0.18242227,0,5
ESS11e03,IE,0.92323583,1.409387,0.21080585,0.297107,8,8
ESS11e03,IE,0.4770195,0.35956794,0.21080585,0.075799026,5,5
ESS11e03,IE,0.44331828,0.3356736,0.21080585,0.070761956,4,5
ESS11e03,IE,0.4764122,0.35911024,0.21080585,0.07570254,6,6
ESS11e03,IE,0.84863675,0.82454574,0.21080585,0.17381907,7,8
ESS11e03,IE,1.026254,0.5593679,0.21080585,0.11791802,88,5
ESS11e03,IE,0.92323583,0.8970273,0.21080585,0.18909861,7,5
ESS11e03,IE,1.4019903,1.0300574,0.21080585,0.21714213,1,10
ESS11e03,IE,0.44646552,0.43575025,0.21080585,0.0918587,5,7
ESS11e03,IE,0.46733007,0.456114,0.21080585,0.0961515,0,1
ESS11e03,IE,0.92323583,0.8970273,0.21080585,0.18909861,3,6
ESS11e03,IE,0.954039,0.7191359,0.21080585,0.15159805,5,7
ESS11e03,IE,0.4770195,0.3504715,0.21080585,0.07388144,2,1
ESS11e03,IE,1.3552762,1.6532191,0.21080585,0.34850827,88,8
ESS11e03,IE,1.2514812,0.94760185,0.21080585,0.19976002,3,3
ESS11e03,IE,1.7732731,1.7307135,0.21080585,0.36484453,4,6
ESS11e03,IE,0.45175874,0.317393,0.21080585,0.0669083,6,6
ESS11e03,IE,0.513127,0.27968395,0.21080585,0.05895901,8,6
ESS11e03,IE,1.5030932,0.79854643,0.21080585,0.16833825,5,5
ESS11e03,IE,0.93466014,0.912228,0.21080585,0.192303,7,8
ESS11e03,IE,0.93466014,1.5838543,0.21080585,0.33388576,88,5
ESS11e03,IE,0.88663656,0.6543633,0.21080585,0.13794361,5,7
ESS11e03,IE,1.0020622,0.5461819,0.21080585,0.115138344,8,5
ESS11e03,IE,1.8693203,1.41542,0.21080585,0.29837883,7,8
ESS11e03,IE,0.84863675,0.63968587,0.21080585,0.13484952,5,2
ESS11e03,IE,0.513127,0.62593263,0.21080585,0.13195026,5,6
ESS11e03,IE,0.46733007,0.34490293,0.21080585,0.072707556,4,6
ESS11e03,IE,0.8855489,1.3579593,0.21080585,0.28626576,9,9
ESS11e03,IE,0.85350114,0.64625776,0.21080585,0.13623491,4,4
ESS11e03,IE,1.5189908,0.80699223,0.21080585,0.17011869,5,5
ESS11e03,IE,1.908078,1.4382718,0.21080585,0.3031961,5,4
ESS11e03,IE,1.026254,0.5593679,0.21080585,0.11791802,4,7
ESS11e03,IE,0.954039,0.700943,0.21080585,0.14776288,9,5
ESS11e03,IE,0.89293104,0.6590086,0.21080585,0.13892287,6,7
ESS11e03,IE,1.0126605,0.53799504,0.21080585,0.1134125,0,0
ESS11e03,IE,2.3366504,1.7692747,0.21080585,0.37297347,4,3
ESS11e03,IE,1.4310585,1.0787045,0.21080585,0.22739722,5,2
ESS11e03,IE,0.85350114,0.6299082,0.21080585,0.13278833,5,7
ESS11e03,IE,0.46733007,0.35226443,0.21080585,0.0742594,6,8
ESS11e03,IE,0.92323583,1.3436178,0.21080585,0.2832425,5,4
ESS11e03,IE,0.88663656,1.3596271,0.21080585,0.28661734,8,8
ESS11e03,IE,0.954039,1.6094259,0.21080585,0.3392764,4,10
ESS11e03,IE,1.4019903,1.3683418,0.21080585,0.28845444,3,6
ESS11e03,IE,0.82012004,1.1989392,0.21080585,0.2527434,6,7
ESS11e03,IE,0.93466014,0.70771,0.21080585,0.14918941,7,9
ESS11e03,IE,1.0126605,0.71146667,0.21080585,0.14998133,7,6
ESS11e03,IE,0.44646552,0.3380566,0.21080585,0.071264304,7,1
ESS11e03,IE,1.026254,0.72101724,0.21080585,0.15199465,8,7
ESS11e03,IE,0.5010311,0.27309096,0.21080585,0.057569172,0,4
ESS11e03,IE,0.82012004,0.80043656,0.21080585,0.16873671,5,4
ESS11e03,IL,1.0010898,0.6969234,0.7450662,0.5192541,1,2
ESS11e03,IL,1.0030991,1.2586573,0.7450662,0.93778306,0,0
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,3,2
ESS11e03,IL,0.9972613,1.2513323,0.7450662,0.9323254,7,5
ESS11e03,IL,1.0010898,0.8476263,0.7450662,0.63153774,2,5
ESS11e03,IL,1.0010898,1.0767487,0.7450662,0.80224913,77,77
ESS11e03,IL,1.0013492,1.059947,0.7450662,0.7897307,5,6
ESS11e03,IL,1.0009669,0.9402614,0.7450662,0.70055705,5,6
ESS11e03,IL,1.0010898,1.7639354,0.7450662,1.3142487,8,9
ESS11e03,IL,0.9972613,1.05562,0.7450662,0.7865068,7,7
ESS11e03,IL,1.0030991,1.2586573,0.7450662,0.93778306,6,2
ESS11e03,IL,1.0010898,1.1658752,0.7450662,0.86865425,0,0
ESS11e03,IL,1.0030991,1.0617993,0.7450662,0.7911108,0,1
ESS11e03,IL,1.0010898,0.6969234,0.7450662,0.5192541,3,6
ESS11e03,IL,1.0015354,0.8480036,0.7450662,0.63181883,7,2
ESS11e03,IL,0.99990684,0.8077736,0.7450662,0.60184485,5,6
ESS11e03,IL,1.0009669,1.0766165,0.7450662,0.8021506,9,1
ESS11e03,IL,1.0013492,1.5597699,0.7450662,1.1621319,8,0
ESS11e03,IL,1.0015354,0.9407955,0.7450662,0.7009549,0,1
ESS11e03,IL,0.9972613,1.05562,0.7450662,0.7865068,3,0
ESS11e03,IL,1.0009669,0.9139304,0.7450662,0.68093866,6,7
ESS11e03,IL,0.99990684,1.2546518,0.7450662,0.93479866,5,5
ESS11e03,IL,1.0010898,0.6969234,0.7450662,0.5192541,4,8
ESS11e03,IL,0.9972325,0.91052073,0.7450662,0.67839825,6,7
ESS11e03,IL,1.0010898,0.6969234,0.7450662,0.5192541,3,4
ESS11e03,IL,0.99990684,0.84662473,0.7450662,0.6307915,4,3
ESS11e03,IL,0.9972613,0.9233788,0.7450662,0.6879784,2,7
ESS11e03,IL,1.0030991,0.81035244,0.7450662,0.60376626,5,7
ESS11e03,IL,0.9972325,1.0022293,0.7450662,0.7467272,6,2
ESS11e03,IL,0.9972325,1.0555894,0.7450662,0.78648406,8,4
ESS11e03,IL,1.0010898,1.0596725,0.7450662,0.78952616,88,88
ESS11e03,IL,0.990005,0.92996436,0.7450662,0.69288504,3,4
ESS11e03,IL,1.0030991,1.2586573,0.7450662,0.93778306,5,5
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,4,3
ESS11e03,IL,0.99990684,1.0049171,0.7450662,0.7487298,7,7
ESS11e03,IL,1.0009669,0.9402614,0.7450662,0.70055705,4,6
ESS11e03,IL,1.0015354,0.90058786,0.7450662,0.6709976,1,8
ESS11e03,IL,1.0030991,0.92878413,0.7450662,0.6920057,0,0
ESS11e03,IL,1.0015354,0.90058786,0.7450662,0.6709976,8,9
ESS11e03,IL,0.9972613,0.9233788,0.7450662,0.6879784,6,7
ESS11e03,IL,0.99990684,0.93926567,0.7450662,0.69981515,7,6
ESS11e03,IL,1.0009669,0.84752226,0.7450662,0.6314602,9,9
ESS11e03,IL,1.0010898,0.6969234,0.7450662,0.5192541,1,2
ESS11e03,IL,1.0015354,1.5600599,0.7450662,1.1623479,1,10
ESS11e03,IL,1.0010898,0.9269237,0.7450662,0.6906195,1,1
ESS11e03,IL,1.0030991,1.2586573,0.7450662,0.93778306,0,0
ESS11e03,IL,1.0010898,0.9269237,0.7450662,0.6906195,5,5
ESS11e03,IL,0.9972613,1.05562,0.7450662,0.7865068,6,6
ESS11e03,IL,0.99990684,1.423375,0.7450662,1.0605086,5,0
ESS11e03,IL,1.0013492,0.847846,0.7450662,0.6317014,3,6
ESS11e03,IL,0.9972325,1.0555894,0.7450662,0.78648406,3,5
ESS11e03,IL,0.99990684,1.2546518,0.7450662,0.93479866,5,5
ESS11e03,IL,1.0030991,1.4821718,0.7450662,1.1043161,0,2
ESS11e03,IL,1.0015354,1.077228,0.7450662,0.80260617,9,9
ESS11e03,IL,1.0013492,0.847846,0.7450662,0.6317014,6,7
ESS11e03,IL,1.0013492,0.6971039,0.7450662,0.51938856,6,8
ESS11e03,IL,0.9972325,0.91052073,0.7450662,0.67839825,4,8
ESS11e03,IL,1.0010898,0.90018713,0.7450662,0.67069906,2,2
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,8,7
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,4,0
ESS11e03,IL,1.0009669,1.5591743,0.7450662,1.1616881,6,4
ESS11e03,IL,1.0013492,0.847846,0.7450662,0.6317014,0,0
ESS11e03,IL,0.99990684,0.9258284,0.7450662,0.6898035,7,5
ESS11e03,IL,0.99990684,0.8077736,0.7450662,0.60184485,6,7
ESS11e03,IL,1.0013492,0.90042037,0.7450662,0.6708728,2,8
ESS11e03,IL,0.9972325,0.91052073,0.7450662,0.67839825,5,7
ESS11e03,IL,1.0013492,0.7744092,0.7450662,0.57698613,0,0
ESS11e03,IL,0.9972613,1.2513323,0.7450662,0.9323254,0,4
ESS11e03,IL,1.0010898,0.9269237,0.7450662,0.6906195,4,7
ESS11e03,IL,0.99990684,0.93926567,0.7450662,0.69981515,3,4
ESS11e03,IL,0.990005,1.5420994,0.7450662,1.1489662,5,2
ESS11e03,IL,0.99990684,1.2546518,0.7450662,0.93479866,6,8
ESS11e03,IL,1.0013492,1.0770277,0.7450662,0.802457,6,7
ESS11e03,IL,0.9972613,1.2513323,0.7450662,0.9323254,0,4
ESS11e03,IL,0.9972613,0.8056364,0.7450662,0.60025245,6,8
ESS11e03,IL,1.0010898,0.8476263,0.7450662,0.63153774,0,0
ESS11e03,IL,0.9972613,1.0022583,0.7450662,0.7467488,8,7
ESS11e03,IL,0.99990684,1.0049171,0.7450662,0.7487298,2,9
ESS11e03,IL,1.0030991,0.81035244,0.7450662,0.60376626,7,4
ESS11e03,IL,1.0010898,0.9269237,0.7450662,0.6906195,0,0
ESS11e03,IL,0.99990684,1.0754763,0.7450662,0.80130106,1,0
ESS11e03,IL,1.0030991,0.92878413,0.7450662,0.6920057,88,88
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,0,1
ESS11e03,IL,1.0030991,1.0789099,0.7450662,0.8038593,2,1
ESS11e03,IL,0.9907149,0.91731745,0.7450662,0.68346226,9,3
ESS11e03,IL,0.9972613,0.910547,0.7450662,0.6784178,0,5
ESS11e03,IL,1.0009669,0.9402614,0.7450662,0.70055705,7,8
ESS11e03,IL,1.0030991,0.6983221,0.7450662,0.5202962,5,5
ESS11e03,IL,1.0009669,0.9402614,0.7450662,0.70055705,5,7
ESS11e03,IL,1.0013492,0.7744092,0.7450662,0.57698613,3,3
ESS11e03,IL,0.9972613,0.910547,0.7450662,0.6784178,7,7
ESS11e03,IL,0.9972613,1.4735459,0.7450662,1.0978893,0,5
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,2,2
ESS11e03,IL,1.0013492,1.1661773,0.7450662,0.8688793,8,3
ESS11e03,IL,1.0013492,1.5597699,0.7450662,1.1621319,4,8
ESS11e03,IL,0.99990684,1.2546518,0.7450662,0.93479866,6,8
ESS11e03,IL,0.9907149,1.0486904,0.7450662,0.7813438,4,0
ESS11e03,IL,0.99990684,0.91296256,0.7450662,0.68021756,6,9
ESS11e03,IL,1.0030991,0.9158772,0.7450662,0.6823892,2,8
ESS11e03,IL,0.99990684,0.9258284,0.7450662,0.6898035,0,7
ESS11e03,IL,1.0010898,0.9403769,0.7450662,0.70064306,1,4
ESS11e03,IL,1.0030991,1.0617993,0.7450662,0.7911108,2,2
ESS11e03,IL,0.99990684,1.0584203,0.7450662,0.78859323,1,2
ESS11e03,IL,0.99990684,0.9258284,0.7450662,0.6898035,2,3
ESS11e03,IL,1.0013492,0.847846,0.7450662,0.6317014,5,8
ESS11e03,IL,1.0013492,0.94062054,0.7450662,0.7008246,0,6
ESS11e03,IL,0.99990684,0.8077736,0.7450662,0.60184485,1,1
ESS11e03,IL,1.0009669,1.5591743,0.7450662,1.1616881,7,9
ESS11e03,IL,1.0013492,1.5597699,0.7450662,1.1621319,0,2
ESS11e03,IL,1.0010898,1.1658752,0.7450662,0.86865425,2,1
ESS11e03,IL,0.99990684,0.93926567,0.7450662,0.69981515,5,6
ESS11e03,IL,1.0013492,1.0770277,0.7450662,0.802457,5,7
ESS11e03,IL,1.0013492,1.7643925,0.7450662,1.3145893,88,88
